,Date,Species,Block,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,zip_code,Depart,Sunrise,Sunset,hours_in_day,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,StnPressure,SeaLevel,ResultSpeed,AvgSpeed,ResultDir,CodeSum,Trap_num,Species_num,zip_code_num,BR,DZ,FG,HZ,RA,TS,TSRA,VCTS
7861,2011-09-16,CULEX PIPIENS,61,T013,41.923738,-87.785288,9,1,0,60639,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,11,1,30,0,0,0,0,0,0,0,0
7862,2011-09-16,CULEX PIPIENS/RESTUANS,10,T030,41.89923,-87.716788,9,6,0,60651,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,21,2,39,0,0,0,0,0,0,0,0
7863,2011-09-16,CULEX RESTUANS,10,T030,41.89923,-87.716788,9,13,0,60651,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,21,3,39,0,0,0,0,0,0,0,0
7864,2011-09-16,CULEX PIPIENS,10,T030,41.89923,-87.716788,9,6,0,60651,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,21,1,39,0,0,0,0,0,0,0,0
7865,2011-09-16,CULEX TARSALIS,10,T030,41.89923,-87.716788,9,1,0,60651,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,21,5,39,0,0,0,0,0,0,0,0
7866,2011-09-16,CULEX PIPIENS/RESTUANS,60,T017,41.960616,-87.777189,9,11,0,60634,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,15,2,26,0,0,0,0,0,0,0,0
7867,2011-09-16,CULEX TARSALIS,60,T017,41.960616,-87.777189,9,2,0,60634,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,15,5,26,0,0,0,0,0,0,0,0
7868,2011-09-16,CULEX RESTUANS,22,T061,41.801179,-87.679447,8,5,0,60609,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,42,3,5,0,0,0,0,0,0,0,0
7869,2011-09-16,CULEX PIPIENS/RESTUANS,35,T062,41.800737,-87.71188,8,13,0,60632,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,43,2,24,0,0,0,0,0,0,0,0
7870,2011-09-16,CULEX PIPIENS/RESTUANS,52,T065,41.778297,-87.752411,9,3,0,60638,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,45,2,29,0,0,0,0,0,0,0,0
7871,2011-09-16,CULEX RESTUANS,52,T065,41.778297,-87.752411,9,1,0,60638,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,45,3,29,0,0,0,0,0,0,0,0
7872,2011-09-16,CULEX PIPIENS,52,T065,41.778297,-87.752411,9,3,0,60638,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,45,1,29,0,0,0,0,0,0,0,0
7873,2011-09-16,CULEX PIPIENS/RESTUANS,67,T066,41.77166,-87.703047,8,2,0,60629,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,46,2,21,0,0,0,0,0,0,0,0
7874,2011-09-16,CULEX RESTUANS,67,T066,41.77166,-87.703047,8,8,0,60629,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,46,3,21,0,0,0,0,0,0,0,0
7875,2011-09-16,CULEX PIPIENS/RESTUANS,22,T069,41.768388,-87.678649,8,1,0,60636,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,48,2,27,0,0,0,0,0,0,0,0
7876,2011-09-16,CULEX PIPIENS/RESTUANS,39,T074,41.822536,-87.666343,9,2,0,60609,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,53,2,5,0,0,0,0,0,0,0,0
7877,2011-09-16,CULEX RESTUANS,39,T074,41.822536,-87.666343,9,2,0,60609,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,53,3,5,0,0,0,0,0,0,0,0
7878,2011-09-16,CULEX RESTUANS,71,T079,41.766202,-87.562889,9,4,0,60649,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,58,3,38,0,0,0,0,0,0,0,0
7879,2011-09-16,CULEX PIPIENS/RESTUANS,77,T080,41.754676,-87.612922,9,7,0,60619,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,59,2,13,0,0,0,0,0,0,0,0
7880,2011-09-16,CULEX PIPIENS,77,T080,41.754676,-87.612922,9,2,0,60619,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,59,1,13,0,0,0,0,0,0,0,0
7881,2011-09-16,CULEX PIPIENS/RESTUANS,40,T081,41.821582,-87.627796,9,5,0,60609,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,60,2,5,0,0,0,0,0,0,0,0
7882,2011-09-16,CULEX PIPIENS/RESTUANS,50,T082,41.803423,-87.642984,8,36,0,60609,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,61,2,5,0,0,0,0,0,0,0,0
7883,2011-09-16,CULEX PIPIENS/RESTUANS,79,T083,41.754292,-87.590773,9,9,1,60617,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,62,2,11,0,0,0,0,0,0,0,0
7884,2011-09-16,CULEX PIPIENS/RESTUANS,52,T114,41.798697,-87.736812,8,36,1,60632,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,81,2,24,0,0,0,0,0,0,0,0
7885,2011-09-16,CULEX RESTUANS,52,T114,41.798697,-87.736812,8,10,0,60632,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,81,3,24,0,0,0,0,0,0,0,0
7886,2011-09-16,CULEX PIPIENS,52,T114,41.798697,-87.736812,8,1,0,60632,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,81,1,24,0,0,0,0,0,0,0,0
7887,2011-09-16,CULEX PIPIENS/RESTUANS,37,T063,41.82561,-87.726549,9,3,0,60623,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,44,2,17,0,0,0,0,0,0,0,0
7888,2011-09-16,CULEX RESTUANS,37,T063,41.82561,-87.726549,9,1,0,60623,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,44,3,17,0,0,0,0,0,0,0,0
7889,2011-09-16,CULEX TARSALIS,37,T063,41.82561,-87.726549,9,1,0,60623,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,44,5,17,0,0,0,0,0,0,0,0
7890,2011-09-16,CULEX PIPIENS/RESTUANS,12,T115,41.673408,-87.599862,5,9,0,60628,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,82,2,20,0,0,0,0,0,0,0,0
7891,2011-09-16,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,1,0,60628,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,82,1,20,0,0,0,0,0,0,0,0
7892,2011-09-16,CULEX PIPIENS/RESTUANS,10,T138,41.726465,-87.585413,5,14,0,60617,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,86,2,11,0,0,0,0,0,0,0,0
7893,2011-09-16,CULEX RESTUANS,10,T138,41.726465,-87.585413,5,4,0,60617,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,86,3,11,0,0,0,0,0,0,0,0
7894,2011-09-16,CULEX PIPIENS,10,T138,41.726465,-87.585413,5,8,0,60617,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,86,1,11,0,0,0,0,0,0,0,0
7895,2011-09-16,CULEX PIPIENS/RESTUANS,13,T200,41.678618,-87.559308,5,1,0,60617,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,109,2,11,0,0,0,0,0,0,0,0
7896,2011-09-16,CULEX RESTUANS,13,T200,41.678618,-87.559308,5,6,0,60617,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,109,3,11,0,0,0,0,0,0,0,0
7897,2011-09-16,CULEX TARSALIS,13,T209,41.740641,-87.546587,5,1,0,60617,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,111,5,11,0,0,0,0,0,0,0,0
7898,2011-09-16,CULEX PIPIENS/RESTUANS,24,T128,41.704572,-87.565666,8,2,0,60617,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,83,2,11,0,0,0,0,0,0,0,0
7899,2011-09-16,CULEX PIPIENS,89,T099,41.733643,-87.55551,8,1,0,60617,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,76,1,11,0,0,0,0,0,0,0,0
7900,2011-09-16,CULEX PIPIENS/RESTUANS,58,T027,41.984809,-87.728492,8,1,0,60646,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,19,2,36,0,0,0,0,0,0,0,0
7901,2011-09-16,CULEX RESTUANS,58,T027,41.984809,-87.728492,8,1,0,60646,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,19,3,36,0,0,0,0,0,0,0,0
7902,2011-09-16,CULEX PIPIENS/RESTUANS,40,T221,41.659112,-87.538693,8,3,0,60633,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,117,2,25,0,0,0,0,0,0,0,0
7903,2011-09-16,CULEX RESTUANS,40,T221,41.659112,-87.538693,8,1,0,60633,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,117,3,25,0,0,0,0,0,0,0,0
7904,2011-09-16,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,8,0,60666,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,134,2,46,0,0,0,0,0,0,0,0
7905,2011-09-16,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,12,0,60666,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,134,2,46,0,0,0,0,0,0,0,0
7906,2011-09-16,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,13,0,60666,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,134,2,46,0,0,0,0,0,0,0,0
7907,2011-09-16,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,23,0,60666,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,134,2,46,0,0,0,0,0,0,0,0
7908,2011-09-16,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,11,0,60666,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,134,3,46,0,0,0,0,0,0,0,0
7909,2011-09-16,CULEX PIPIENS,10,T900,41.974689,-87.890615,9,11,0,60666,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,134,1,46,0,0,0,0,0,0,0,0
7910,2011-09-16,CULEX PIPIENS,10,T900,41.974689,-87.890615,9,29,0,60666,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,134,1,46,0,0,0,0,0,0,0,0
7911,2011-09-16,CULEX PIPIENS,10,T900,41.974689,-87.890615,9,18,0,60666,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,134,1,46,0,0,0,0,0,0,0,0
7912,2011-09-16,CULEX PIPIENS,10,T900,41.974689,-87.890615,9,26,0,60666,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,134,1,46,0,0,0,0,0,0,0,0
7913,2011-09-16,CULEX PIPIENS,10,T900,41.974689,-87.890615,9,3,0,60666,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,134,1,46,0,0,0,0,0,0,0,0
7914,2011-09-16,CULEX PIPIENS/RESTUANS,10,T903,41.957799,-87.930995,5,23,0,60106,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,135,2,1,0,0,0,0,0,0,0,0
7915,2011-09-16,CULEX PIPIENS/RESTUANS,10,T903,41.957799,-87.930995,5,1,0,60106,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,135,2,1,0,0,0,0,0,0,0,0
7916,2011-09-16,CULEX RESTUANS,10,T903,41.957799,-87.930995,5,3,0,60106,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,135,3,1,0,0,0,0,0,0,0,0
7917,2011-09-16,CULEX RESTUANS,10,T903,41.957799,-87.930995,5,6,0,60106,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,135,3,1,0,0,0,0,0,0,0,0
7918,2011-09-16,CULEX PIPIENS,10,T903,41.957799,-87.930995,5,31,0,60106,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,135,1,1,0,0,0,0,0,0,0,0
7919,2011-09-16,CULEX PIPIENS,10,T903,41.957799,-87.930995,5,16,1,60106,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,135,1,1,0,0,0,0,0,0,0,0
7920,2011-09-16,CULEX PIPIENS/RESTUANS,48,T222,41.925198,-87.746381,8,4,0,60639,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,118,2,30,0,0,0,0,0,0,0,0
7921,2011-09-16,CULEX PIPIENS/RESTUANS,51,T223,41.973845,-87.805059,9,9,0,60656,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,119,2,43,0,0,0,0,0,0,0,0
7922,2011-09-16,CULEX RESTUANS,51,T223,41.973845,-87.805059,9,7,0,60656,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,119,3,43,0,0,0,0,0,0,0,0
7923,2011-09-16,CULEX PIPIENS/RESTUANS,82,T225,41.743402,-87.731435,8,2,0,60652,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,121,2,40,0,0,0,0,0,0,0,0
7924,2011-09-16,CULEX RESTUANS,82,T225,41.743402,-87.731435,8,7,0,60652,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,121,3,40,0,0,0,0,0,0,0,0
7925,2011-09-16,CULEX PIPIENS/RESTUANS,65,T227,41.728495,-87.600963,5,10,0,60628,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,123,2,20,0,0,0,0,0,0,0,0
7926,2011-09-16,CULEX RESTUANS,65,T227,41.728495,-87.600963,5,4,0,60628,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,123,3,20,0,0,0,0,0,0,0,0
7927,2011-09-16,CULEX PIPIENS/RESTUANS,90,T226,41.793818,-87.654234,5,1,0,60637,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,122,2,28,0,0,0,0,0,0,0,0
7928,2011-09-16,CULEX RESTUANS,90,T226,41.793818,-87.654234,5,4,0,60637,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,122,3,28,0,0,0,0,0,0,0,0
7929,2011-09-16,CULEX RESTUANS,13,T230,41.904194,-87.756155,9,1,0,60651,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,126,3,39,0,0,0,0,0,0,0,0
7930,2011-09-16,CULEX PIPIENS/RESTUANS,39,T228,41.951866,-87.725057,8,2,0,60618,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,124,2,12,0,0,0,0,0,0,0,0
7931,2011-09-16,CULEX RESTUANS,39,T228,41.951866,-87.725057,8,2,0,60618,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,124,3,12,0,0,0,0,0,0,0,0
7932,2011-09-16,CULEX RESTUANS,51,T035,41.763733,-87.742302,8,1,0,60638,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,25,3,29,0,0,0,0,0,0,0,0
7933,2011-09-16,CULEX PIPIENS/RESTUANS,17,T232,41.912563,-87.668055,9,3,0,60622,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,128,2,16,0,0,0,0,0,0,0,0
7934,2011-09-16,CULEX RESTUANS,17,T232,41.912563,-87.668055,9,2,0,60622,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,128,3,16,0,0,0,0,0,0,0,0
7935,2011-09-16,CULEX PIPIENS/RESTUANS,71,T233,42.009876,-87.807277,9,19,0,60631,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,129,2,23,0,0,0,0,0,0,0,0
7936,2011-09-16,CULEX RESTUANS,71,T233,42.009876,-87.807277,9,6,0,60631,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,129,3,23,0,0,0,0,0,0,0,0
7937,2011-09-16,CULEX PIPIENS,71,T233,42.009876,-87.807277,9,12,0,60631,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,129,1,23,0,0,0,0,0,0,0,0
7938,2011-09-16,CULEX PIPIENS/RESTUANS,42,T235,41.776428,-87.627096,8,7,0,60621,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,130,2,15,0,0,0,0,0,0,0,0
7939,2011-09-16,CULEX RESTUANS,42,T235,41.776428,-87.627096,8,3,0,60621,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,130,3,15,0,0,0,0,0,0,0,0
7940,2011-09-16,CULEX PIPIENS/RESTUANS,62,T236,41.994679,-87.770899,8,2,0,60646,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,131,2,36,0,0,0,0,0,0,0,0
7941,2011-09-16,CULEX PIPIENS/RESTUANS,29,T237,41.738903,-87.695443,8,13,0,60652,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,132,2,40,0,0,0,0,0,0,0,0
7942,2011-09-16,CULEX PIPIENS/RESTUANS,34,T238,41.753391,-87.707394,8,9,0,60652,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,133,2,40,0,0,0,0,0,0,0,0
7943,2011-09-16,CULEX RESTUANS,34,T238,41.753391,-87.707394,8,3,0,60652,-12.0,5.53333333333,18.0,12.4666666667,58.0,46.0,52.0,40.0,47.0,13.0,0.0,29.59,30.33,1.4,3.3,8.0,,133,3,40,0,0,0,0,0,0,0,0
7944,2011-09-23,CULEX PIPIENS/RESTUANS,41,T002,41.95469,-87.800991,9,13,1,60634,-6.0,5.66666666667,17.8,12.1333333333,62.0,48.0,55.0,44.0,49.0,10.0,0.0,29.33,30.06,5.9,7.0,0.0,,1,2,26,0,0,0,0,0,0,0,0
7945,2011-09-23,CULEX RESTUANS,41,T002,41.95469,-87.800991,9,5,0,60634,-6.0,5.66666666667,17.8,12.1333333333,62.0,48.0,55.0,44.0,49.0,10.0,0.0,29.33,30.06,5.9,7.0,0.0,,1,3,26,0,0,0,0,0,0,0,0
7946,2011-09-23,CULEX PIPIENS/RESTUANS,25,T046,41.891118,-87.654491,8,2,0,60654,-6.0,5.66666666667,17.8,12.1333333333,62.0,48.0,55.0,44.0,49.0,10.0,0.0,29.33,30.06,5.9,7.0,0.0,,33,2,41,0,0,0,0,0,0,0,0
7947,2011-09-23,CULEX PIPIENS/RESTUANS,11,T048,41.867108,-87.654224,8,9,0,60608,-6.0,5.66666666667,17.8,12.1333333333,62.0,48.0,55.0,44.0,49.0,10.0,0.0,29.33,30.06,5.9,7.0,0.0,,35,2,4,0,0,0,0,0,0,0,0
7948,2011-09-23,CULEX RESTUANS,11,T048,41.867108,-87.654224,8,5,0,60608,-6.0,5.66666666667,17.8,12.1333333333,62.0,48.0,55.0,44.0,49.0,10.0,0.0,29.33,30.06,5.9,7.0,0.0,,35,3,4,0,0,0,0,0,0,0,0
7949,2011-09-23,CULEX PIPIENS/RESTUANS,11,T049,41.896282,-87.655232,8,2,0,60642,-6.0,5.66666666667,17.8,12.1333333333,62.0,48.0,55.0,44.0,49.0,10.0,0.0,29.33,30.06,5.9,7.0,0.0,,36,2,33,0,0,0,0,0,0,0,0
7950,2011-09-23,CULEX PIPIENS/RESTUANS,22,T054,41.921965,-87.632085,8,13,0,60614,-6.0,5.66666666667,17.8,12.1333333333,62.0,48.0,55.0,44.0,49.0,10.0,0.0,29.33,30.06,5.9,7.0,0.0,,39,2,9,0,0,0,0,0,0,0,0
7951,2011-09-23,CULEX RESTUANS,22,T054,41.921965,-87.632085,8,1,0,60614,-6.0,5.66666666667,17.8,12.1333333333,62.0,48.0,55.0,44.0,49.0,10.0,0.0,29.33,30.06,5.9,7.0,0.0,,39,3,9,0,0,0,0,0,0,0,0
7952,2011-09-23,CULEX RESTUANS,22,T054,41.921965,-87.632085,8,5,0,60614,-6.0,5.66666666667,17.8,12.1333333333,62.0,48.0,55.0,44.0,49.0,10.0,0.0,29.33,30.06,5.9,7.0,0.0,,39,3,9,0,0,0,0,0,0,0,0
7953,2011-09-23,CULEX PIPIENS/RESTUANS,89,T159,41.732984,-87.649642,8,3,0,60620,-6.0,5.66666666667,17.8,12.1333333333,62.0,48.0,55.0,44.0,49.0,10.0,0.0,29.33,30.06,5.9,7.0,0.0,,105,2,14,0,0,0,0,0,0,0,0
7954,2011-09-23,CULEX RESTUANS,89,T159,41.732984,-87.649642,8,1,0,60620,-6.0,5.66666666667,17.8,12.1333333333,62.0,48.0,55.0,44.0,49.0,10.0,0.0,29.33,30.06,5.9,7.0,0.0,,105,3,14,0,0,0,0,0,0,0,0
7955,2011-09-23,CULEX PIPIENS/RESTUANS,36,T011,41.944869,-87.832763,8,6,0,60634,-6.0,5.66666666667,17.8,12.1333333333,62.0,48.0,55.0,44.0,49.0,10.0,0.0,29.33,30.06,5.9,7.0,0.0,,9,2,26,0,0,0,0,0,0,0,0
7956,2011-09-23,CULEX RESTUANS,36,T011,41.944869,-87.832763,8,1,0,60634,-6.0,5.66666666667,17.8,12.1333333333,62.0,48.0,55.0,44.0,49.0,10.0,0.0,29.33,30.06,5.9,7.0,0.0,,9,3,26,0,0,0,0,0,0,0,0
